59,4,20190716,35.59000,Movies
60,4,20190716,53.48000,Computers
61,4,20190717,10.42000,Toys
62,4,20190718,19.10000,Outdoors
63,4,20190719,85.90000,Shoes
64,4,20190721,10.07000,Baby
65,4,20190721,18.10000,Movies
66,4,20190722,33.41000,Baby
67,4,20190722,4.130000,Movies
68,4,20190722,73.91000,Health
69,4,20190723,9.700000,Games
70,4,20190724,37.39000,Industrial
71,4,20190728,81.63000,Music
72,4,20190728,32.81000,Garden
73,4,20190729,30.71000,Home
74,5,20190706,61.36000,Beauty
75,5,20190709,17.80000,Clothing
76,5,20190710,13.42000,Outdoors
77,6,20190701,84.53000,Jewelery
78,6,20190703,69.15000,Computers
79,6,20190703,67.19000,Baby
80,6,20190706,86.20000,Beauty
81,6,20190707,36.99000,Outdoors
82,6,20190709,69.27000,Shoes
83,6,20190709,71.71000,Tools
84,6,20190711,32.32000,Computers
85,6,20190716,64.74000,Shoes
86,6,20190717,7.650000,Books
87,6,20190718,31.71000,Music
88,6,20190719,51.40000,Outdoors
89,6,20190721,99.09000,Home
90,6,20190728,13.06000,Automotive
91,6,20190729,36.99000,Outdoors
92,6,20190730,97.78000,Beauty
93,6,20190731,4.120000,Computers
94,7,20190702,65.79000,Sports
95,7,20190705,42.97000,Electronics
96,7,20190707,63.52000,Books
97,7,20190707,22.59000,Shoes
98,7,20190722,3.390000,Games
99,7,20190724,13.06000,Automotive
100,7,20190729,79.52000,Automotive
101,7,20190729,63.67000,Garden
102,8,20190701,86.70000,Computers
103,8,20190702,78.45000,Health
104,8,20190702,93.05000,Toys
105,8,20190703,65.79000,Sports
106,8,20190704,29.06000,Grocery
107,8,20190706,84.67000,Clothing
108,8,20190709,94.40000,Home
109,8,20190711,75.19000,Automotive
110,8,20190711,5.160000,Industrial
111,8,20190711,4.220000,Tools
112,8,20190712,34.92000,Games
113,8,20190715,78.95000,Clothing
114,8,20190716,26.38000,Games
115,8,20190716,30.93000,Jewelery
116,8,20190717,18.92000,Home
117,8,20190717,59.86000,Electronics
118,8,20190719,88.69000,Grocery
119,8,20190719,51.67000,Books
120,8,20190722,99.46000,Clothing
121,8,20190722,20.33000,Garden
122,8,20190722,84.68000,Computers
123,8,20190722,20.04000,Beauty
124,8,20190723,48.08000,Garden
125,8,20190723,70.41000,Garden
126,8,20190725,47.18000,Beauty
127,8,20190728,40.46000,Kids
128,8,20190730,20.30000,Shoes
129,9,20190709,32.14000,Clothing
130,9,20190711,6.030000,Games
131,9,20190726,64.27000,Baby
132,9,20190727,8.270000,Jewelery
133,10,20190709,95.52000,Toys
134,11,20190701,26.63000,Computers
135,11,20190701,80.92000,Baby
136,11,20190702,86.01000,Tools
137,11,20190704,6.080000,Books
138,11,20190705,81.71000,Industrial
139,11,20190705,75.19000,Automotive
140,11,20190707,84.73000,Shoes
141,11,20190708,41.72000,Health
142,11,20190708,98.99000,Music
143,11,20190709,91.65000,Garden
144,11,20190709,29.94000,Jewelery
145,11,20190710,82.97000,Jewelery
146,11,20190712,39.20000,Baby
147,11,20190713,74.06000,Computers
148,11,20190716,18.92000,Home
149,11,20190724,70.34000,Clothing
150,11,20190725,23.15000,Computers
151,11,20190726,94.65000,Automotive
152,11,20190727,68.95000,Jewelery
153,11,20190728,63.85000,Baby
154,11,20190729,96.16000,Industrial
155,11,20190730,68.46000,Industrial
156,11,20190731,2.820000,Grocery
157,11,20190731,72.96000,Electronics
158,12,20190704,68.97000,Home
159,12,20190717,20.80000,Automotive
160,13,20190701,36.97000,Games
161,13,20190702,20.67000,Kids
162,13,20190703,72.15000,Automotive
163,13,20190705,4.320000,Shoes
164,13,20190708,85.60000,Baby
165,13,20190710,71.22000,Home
166,13,20190712,75.79000,Grocery
167,13,20190712,86.93000,Electronics
168,13,20190713,41.14000,Electronics
169,13,20190714,48.09000,Books
170,13,20190716,76.71000,Automotive
171,13,20190717,62.74000,Clothing
172,13,20190717,70.41000,Garden
173,13,20190719,69.23000,Garden
174,13,20190719,61.39000,Music
175,13,20190721,31.71000,Music
176,13,20190724,19.98000,Electronics
177,13,20190728,33.28000,Beauty
178,13,20190731,32.80000,Games
179,14,20190707,5.720000,Books
180,15,20190705,21.34000,Home
181,15,20190707,6.370000,Computers
182,15,20190710,41.72000,Health
183,15,20190713,99.46000,Clothing
184,15,20190713,20.67000,Kids
185,15,20190718,6.270000,Home
186,15,20190719,36.99000,Outdoors
187,15,20190721,13.42000,Outdoors
188,15,20190726,10.80000,Kids
189,15,20190726,28.66000,Clothing
190,15,20190729,52.96000,Kids
191,16,20190701,84.70000,Industrial
192,16,20190704,26.44000,Grocery
193,16,20190707,54.23000,Baby
194,16,20190708,88.96000,Computers
195,16,20190709,58.70000,Outdoors
196,16,20190709,1.350000,Grocery
197,16,20190710,89.59000,Toys
198,16,20190712,72.60000,Beauty
199,16,20190714,14.59000,Shoes
200,16,20190714,67,Books
201,16,20190715,81.32000,Toys
202,16,20190716,60.26000,Automotive
203,16,20190718,99.46000,Clothing
204,16,20190719,83.78000,Beauty
205,16,20190719,29.93000,Jewelery
206,16,20190721,83.86000,Computers
207,16,20190722,87.49000,Jewelery
208,16,20190723,69.23000,Garden
209,16,20190724,20.48000,Outdoors
210,16,20190724,39.25,Toys
211,16,20190726,82.65000,Garden
212,16,20190726,79.72000,Music
213,16,20190730,10.20000,Movies
214,16,20190731,42.97000,Electronics
215,17,20190702,38.13000,Music
216,17,20190702,75.39000,Music
217,17,20190702,52.07000,Garden
218,17,20190706,68.01000,Computers
219,17,20190706,61.06000,Jewelery
220,17,20190707,87.02000,Tools
221,17,20190708,5.480000,Clothing
222,17,20190708,77.06000,Sports
223,17,20190710,26.85000,Music
224,17,20190710,31.78000,Outdoors
225,17,20190710,24.32000,Automotive
226,17,20190714,92.73000,Outdoors
227,17,20190714,35.22000,Toys
228,17,20190716,69.27000,Grocery
229,17,20190716,26.78000,Jewelery
230,17,20190716,82.65000,Garden
231,17,20190718,84.62000,Garden
232,17,20190719,32.31000,Books
233,17,20190719,79.09000,Games
234,17,20190719,99.46000,Movies
235,17,20190719,33.60000,Clothing
236,17,20190722,87.85000,Automotive
237,17,20190722,37,Books
238,17,20190726,99.95000,Movies
239,17,20190727,26.66000,Sports
240,17,20190731,54.20000,Outdoors
241,17,20190731,58.99000,Beauty
242,17,20190731,65.38000,Automotive
243,19,20190703,11.18000,Outdoors
244,19,20190704,39.74000,Books
245,19,20190710,70.24000,Music
246,19,20190712,48.84000,Movies
247,19,20190715,51.33000,Shoes
248,19,20190716,71.20000,Shoes
249,19,20190721,5.480000,Clothing
250,19,20190723,34.19000,Garden
251,19,20190727,94.61000,Electronics
252,19,20190727,94.61000,Electronics
253,19,20190728,8.920000,Clothing
254,19,20190728,88.55000,Industrial
255,19,20190730,54.03000,Baby
256,20,20190703,62.70000,Books
257,20,20190708,7.430000,Jewelery
258,20,20190714,20.80000,Automotive
259,20,20190717,7.970000,Games
260,20,20190717,64.27000,Baby
261,20,20190726,85.90000,Shoes
262,20,20190731,94.97000,Grocery
263,21,20190703,82.28000,Toys
264,21,20190704,62.41000,Kids
265,21,20190704,53.44000,Outdoors
266,21,20190711,14.41000,Industrial
267,21,20190712,90.67000,Garden
268,21,20190714,86.53000,Electronics
269,21,20190716,60.79000,Movies
270,21,20190718,29.42000,Sports
271,21,20190719,68.01000,Computers
272,21,20190719,1.460000,Home
273,21,20190721,76.22000,Books
274,21,20190722,20.80000,Automotive
275,21,20190724,50.71000,Shoes
276,21,20190725,0.4100000,Tools
277,21,20190727,32.31000,Toys
278,21,20190728,48.09000,Books
279,21,20190728,1.150000,Automotive
280,22,20190703,40.46000,Kids
281,22,20190704,20.44000,Grocery
282,22,20190715,77.34000,Clothing
283,22,20190723,69.21000,Beauty
284,22,20190729,71.71000,Tools
285,22,20190729,43.40000,Shoes
286,23,20190702,17.57000,Games
287,23,20190703,20.67000,Kids
288,23,20190710,59.62000,Shoes
289,23,20190710,18.83000,Home
290,23,20190710,4.280000,Home
291,23,20190712,32.14000,Clothing
292,23,20190713,71.55000,Music
293,23,20190713,22.62000,Industrial
294,23,20190718,19.38000,Health
295,23,20190719,12.85000,Grocery
296,23,20190723,26.38000,Games
297,23,20190727,84.16000,Home
298,24,20190701,22.36000,Baby
299,24,20190701,32.23000,Electronics
300,24,20190702,86.01000,Tools
301,24,20190705,12.42000,Computers
302,24,20190706,58.78000,Computers
303,24,20190708,83.58000,Garden
304,24,20190708,55.61000,Garden
305,24,20190708,86.56000,Computers
306,24,20190709,80.97000,Games
307,24,20190710,49.32000,Music
308,24,20190710,38.45000,Books
309,24,20190710,0.04000000,Jewelery
310,24,20190710,1.680000,Home
311,24,20190710,7.230000,Kids
312,24,20190711,11.18000,Outdoors
313,24,20190712,8.160000,Tools
314,24,20190713,78.07000,Computers
315,24,20190713,5.660000,Toys
316,24,20190715,86.70000,Computers
317,24,20190716,5.720000,Shoes
318,24,20190716,75.67000,Garden
319,24,20190719,51.71000,Outdoors
320,24,20190720,93.96000,Clothing
321,24,20190723,26.78000,Jewelery
322,24,20190723,70.36000,Books
323,24,20190723,29.25,Toys
324,24,20190723,48.08000,Garden
325,24,20190723,9.390000,Outdoors
326,24,20190725,91.43000,Electronics
327,24,20190729,90.27000,Music
328,24,20190730,2.460000,Music
329,24,20190730,74.83000,Sports
330,25,20190703,26.36000,Electronics
331,25,20190704,19,Shoes
332,25,20190707,18.10000,Movies
333,25,20190708,89.59000,Toys
334,25,20190710,98.55000,Grocery
335,25,20190712,80.75,Kids
336,25,20190712,7.430000,Jewelery
337,25,20190713,69.41000,Music
338,25,20190715,13.06000,Automotive
339,25,20190717,25.07000,Kids
340,25,20190721,1.380000,Computers
341,25,20190722,26.38000,Games
342,25,20190724,59.31000,Jewelery
343,25,20190729,13.61000,Jewelery
344,25,20190729,58.38000,Sports
345,25,20190731,49.78000,Games
346,26,20190701,89.87000,Toys
347,26,20190701,62.58000,Kids
348,26,20190703,74.87000,Jewelery
349,26,20190704,86.67000,Industrial
350,26,20190713,50.88000,Computers
351,26,20190714,66.08000,Sports
352,26,20190722,62.73000,Outdoors
353,26,20190726,72.15000,Automotive
354,26,20190729,38.81000,Shoes
355,26,20190729,90.65000,Electronics
356,27,20190701,75.35000,Baby
357,27,20190702,62.70000,Books
358,27,20190707,32.23000,Electronics
359,27,20190712,41.72000,Health
360,27,20190712,49.70000,Movies
361,27,20190712,10.99000,Games
362,27,20190713,45.80000,Sports
363,27,20190715,55.61000,Garden
364,27,20190716,60.89000,Tools
365,27,20190720,85.63000,Music
366,27,20190722,58.38000,Sports
367,27,20190723,20.27000,Computers
368,27,20190723,69.41000,Books
369,27,20190726,21.04000,Games
370,27,20190727,48.16000,Kids
371,27,20190727,18.92000,Home
372,27,20190729,8.530000,Tools
373,28,20190701,78.07000,Computers
374,28,20190701,35.01000,Games
375,28,20190703,84.14000,Health
376,28,20190705,31.78000,Sports
377,28,20190706,74.93000,Home
378,28,20190707,25.07000,Kids
379,28,20190709,54.20000,Outdoors
380,28,20190711,63.58000,Jewelery
381,28,20190711,72.77000,Clothing
382,28,20190711,26.38000,Games
383,28,20190712,70.19000,Outdoors
384,28,20190719,2.080000,Games
385,28,20190720,19.98000,Electronics
386,28,20190720,50.06000,Clothing
387,28,20190720,93.49000,Jewelery
388,28,20190722,65.86000,Clothing
389,28,20190723,46.53000,Toys
390,28,20190723,49.51000,Outdoors
391,28,20190724,69.41000,Music
392,28,20190725,74.87000,Jewelery
393,28,20190728,24.44000,Shoes
394,28,20190729,39.43000,Clothing
395,28,20190730,69.68000,Garden
396,29,20190721,33.41000,Baby
397,29,20190723,75.79000,Grocery
398,30,20190701,65.33000,Electronics
399,30,20190703,34.84000,Beauty
400,30,20190703,32.23000,Electronics
401,30,20190705,38.55000,Beauty
402,30,20190705,72.77000,Clothing
403,30,20190707,56.71000,Tools
404,30,20190707,84.14000,Health
405,30,20190708,97.90000,Movies
406,30,20190709,63.85000,Baby
407,30,20190709,64.23000,Books
408,30,20190716,97.56000,Clothing
409,30,20190717,96.97000,Beauty
410,30,20190717,19.31000,Health
411,30,20190720,16.92000,Movies
412,30,20190721,9.710000,Industrial
413,30,20190725,55.97000,Books
414,30,20190725,65.52000,Outdoors
415,30,20190728,55.53000,Games
416,30,20190731,83.26000,Tools
417,30,20190731,73.37000,Music
418,30,20190731,20.33000,Garden
419,31,20190707,96.10000,Shoes
420,31,20190712,19.81000,Toys
421,31,20190713,25.76000,Toys
422,31,20190714,26.90000,Computers
423,31,20190725,6.370000,Computers
424,31,20190727,34.90000,Books
425,31,20190730,67.87000,Industrial
426,31,20190730,62.26000,Books
427,32,20190701,13.18000,Garden
428,32,20190703,61.52000,Industrial
429,32,20190704,40.34000,Electronics
430,32,20190704,32.31000,Toys
431,32,20190705,8.930000,Beauty
432,32,20190709,32.32000,Computers
433,32,20190710,18.92000,Home
434,32,20190710,84.70000,Industrial
435,32,20190712,26.44000,Grocery
436,32,20190712,29.23000,Health
437,32,20190713,2.300000,Industrial
438,32,20190713,36.97000,Games
439,32,20190713,61.32000,Beauty
440,32,20190716,58.70000,Outdoors
441,32,20190716,1.460000,Home
442,32,20190717,20.03000,Garden
443,32,20190717,13.42000,Outdoors
444,32,20190720,52.48000,Home
445,32,20190721,51.08000,Industrial
446,32,20190722,17.53000,Jewelery
447,32,20190722,97.78000,Beauty
448,32,20190722,56.29000,Sports
449,32,20190723,97.78000,Beauty
450,32,20190724,40.72000,Home
451,32,20190724,56.67000,Garden
452,32,20190726,55.06000,Automotive
453,32,20190727,11.10000,Clothing
454,32,20190729,35.59000,Automotive
455,32,20190730,49.78000,Games
456,33,20190703,99.52000,Computers
457,33,20190705,27.67000,Sports
458,33,20190707,29.42000,Sports
459,33,20190708,51.21000,Kids
460,33,20190708,97.05000,Tools
461,33,20190710,99.5,Music
462,33,20190711,99.13000,Toys
463,33,20190712,38.13000,Music
464,33,20190713,45.80000,Sports
465,33,20190714,85.97000,Health
466,33,20190715,20.03000,Garden
467,33,20190716,38.75,Movies
468,33,20190716,17.53000,Jewelery
469,33,20190720,71.20000,Shoes
470,33,20190722,77.06000,Sports
471,33,20190726,69.5,Health
472,33,20190726,86.20000,Beauty
473,33,20190726,42.49000,Electronics
474,33,20190727,54.64000,Toys
475,33,20190727,67.06000,Garden
476,33,20190731,79.77000,Automotive
477,34,20190705,48.17000,Garden
478,34,20190707,77.22000,Shoes
479,34,20190710,89.59000,Toys
480,34,20190712,84.73000,Shoes
481,34,20190712,80.01000,Shoes
482,34,20190714,81.26000,Kids
483,34,20190717,20.30000,Shoes
484,34,20190717,66.19000,Automotive
485,34,20190717,14.40000,Sports
486,34,20190719,54.23000,Baby
487,34,20190724,39.87000,Baby
488,34,20190726,59.28000,Toys
489,34,20190727,50.88000,Computers
490,34,20190729,38.65000,Jewelery
491,35,20190701,20.67000,Kids
492,35,20190702,71.20000,Shoes
493,35,20190703,76.37000,Grocery
494,35,20190717,97.17000,Industrial
495,35,20190721,7.360000,Beauty
496,35,20190728,61.06000,Jewelery
497,35,20190730,3.5,Shoes
498,35,20190731,9.640000,Garden
499,36,20190707,26.78000,Jewelery
500,36,20190714,97.56000,Clothing
501,36,20190714,52.33000,Jewelery
502,36,20190728,36.12000,Sports
503,37,20190701,55.61000,Garden
504,37,20190701,6.770000,Health
505,37,20190702,80.75,Kids
506,37,20190702,7.910000,Clothing
507,37,20190704,34.03000,Automotive
508,37,20190706,18.01000,Computers
509,37,20190707,15.73000,Computers
510,37,20190708,67.97000,Outdoors
511,37,20190708,88.16000,Industrial
512,37,20190712,6.090000,Kids
513,37,20190713,20.44000,Grocery
514,37,20190713,12.04000,Grocery
515,37,20190715,57.91000,Beauty
516,37,20190718,79.52000,Automotive
517,37,20190727,36.99000,Outdoors
518,37,20190729,9.130000,Automotive
519,37,20190730,26.78000,Jewelery
520,39,20190703,97.78000,Beauty
521,39,20190713,28.79000,Tools
522,39,20190721,27.05000,Tools
523,39,20190722,47.14000,Electronics
524,40,20190703,47.18000,Beauty
525,40,20190704,28.66000,Clothing
526,40,20190706,18.83000,Home
527,40,20190707,98.11000,Grocery
528,40,20190707,35.77000,Clothing
529,40,20190708,45.20000,Beauty
530,40,20190709,21.03000,Kids
531,40,20190713,82.65000,Garden
532,40,20190714,96.96000,Beauty
533,40,20190716,69.21000,Beauty
534,40,20190717,19.81000,Music
535,40,20190718,84.16000,Home
536,40,20190718,84.53000,Jewelery
537,40,20190720,94.37000,Games
538,40,20190724,12.85000,Grocery
539,40,20190725,3.760000,Sports
540,40,20190730,93.96000,Clothing
541,40,20190730,81.71000,Industrial
542,41,20190701,58.39000,Garden
543,41,20190701,89.39000,Electronics
544,41,20190702,68.09000,Beauty
545,41,20190711,54.64000,Toys
546,41,20190711,43.07000,Garden
547,41,20190711,15.33000,Computers
548,41,20190714,84.16000,Home
549,41,20190715,75.49000,Electronics
550,41,20190717,96.10000,Shoes
551,41,20190718,90.66000,Computers
552,41,20190721,60.12000,Baby
553,41,20190722,51.55000,Electronics
554,41,20190722,39.87000,Baby
555,41,20190723,32.31000,Toys
556,41,20190725,75.28000,Kids
557,41,20190726,24.24000,Sports
558,41,20190730,90.65000,Electronics
559,41,20190730,50.24000,Automotive
560,41,20190730,17.56000,Automotive
561,42,20190701,49.70000,Clothing
562,42,20190702,16.92000,Movies
563,42,20190702,30.93000,Jewelery
564,42,20190702,6.030000,Games
565,42,20190706,69.5,Health
566,42,20190709,27.67000,Sports
567,42,20190710,9.410000,Industrial
568,42,20190710,0.3100000,Computers
569,42,20190711,68.21000,Grocery
570,42,20190713,69.41000,Books
571,42,20190714,32.78000,Jewelery
572,42,20190714,10.80000,Kids
573,42,20190716,74.93000,Home
574,42,20190716,22.62000,Industrial
575,42,20190719,32.36000,Games
576,42,20190719,83.64000,Industrial
577,42,20190722,39.74000,Books
578,42,20190722,43.16000,Outdoors
579,42,20190723,13.61000,Jewelery
580,42,20190724,77.34000,Clothing
581,42,20190726,48.84000,Movies
582,42,20190726,54.33000,Tools
583,42,20190727,33.41000,Baby
584,42,20190729,29.42000,Sports
585,42,20190729,52.74000,Industrial
586,42,20190731,1.340000,Tools
587,42,20190731,9.700000,Games
588,43,20190701,11.72000,Beauty
589,43,20190701,17.59000,Electronics
590,43,20190709,70.24000,Clothing
591,43,20190709,54.12000,Beauty
592,43,20190711,5.620000,Books
593,43,20190713,72.15000,Automotive
594,43,20190716,81.63000,Music
595,43,20190724,56.67000,Baby
596,43,20190724,69.15000,Computers
597,43,20190726,38.75,Movies
598,43,20190730,91.77000,Games
599,43,20190731,67.87000,Industrial
600,44,20190702,68.19000,Games
601,44,20190703,54.5,Movies
602,44,20190703,1.460000,Home
603,44,20190705,89.64000,Games
604,44,20190705,92.23000,Automotive
605,44,20190705,64.23000,Books
606,44,20190709,42.21000,Grocery
607,44,20190713,52.41000,Sports
608,44,20190715,62.88000,Automotive
609,44,20190717,57.70000,Sports
610,44,20190717,7.910000,Clothing
611,44,20190720,68.19000,Games
612,44,20190725,93.05000,Toys
613,44,20190726,93.96000,Clothing
614,44,20190727,52.41000,Sports
615,44,20190728,98.55000,Grocery
616,44,20190729,62.07000,Electronics
617,44,20190729,79.52000,Automotive
618,44,20190731,13.42000,Outdoors
619,45,20190701,41.03000,Health
620,45,20190701,30.54000,Automotive
621,45,20190701,25.27000,Garden
622,45,20190702,54.5,Movies
623,45,20190702,64.76000,Toys
624,45,20190702,79.37000,Industrial
625,45,20190705,91.65000,Garden
626,45,20190706,3.700000,Garden
627,45,20190707,96.86000,Movies
628,45,20190707,92.28000,Toys
629,45,20190712,14.41000,Industrial
630,45,20190714,93.05000,Toys
631,45,20190714,68.44000,Music
632,45,20190715,4.220000,Tools
633,45,20190715,2.220000,Sports
634,45,20190719,64.51000,Kids
635,45,20190722,43.27000,Music
636,45,20190723,15.73000,Computers
637,45,20190724,92.44000,Toys
638,45,20190725,5.160000,Industrial
639,45,20190726,98.99000,Music
640,45,20190726,59.97000,Books
641,45,20190727,58.04000,Health
642,45,20190728,11.15000,Sports
643,45,20190729,41.99000,Baby
644,45,20190730,67.19000,Baby
645,45,20190731,27.37000,Computers
646,46,20190702,76.10000,Grocery
647,46,20190702,36.99000,Outdoors
648,46,20190703,98.61000,Movies
649,46,20190703,51.55000,Electronics
650,46,20190704,29.72000,Shoes
651,46,20190706,17.86000,Beauty
652,46,20190706,64.27000,Baby
653,46,20190706,90.27000,Music
654,46,20190707,72.88000,Shoes
655,46,20190709,5.480000,Clothing
656,46,20190710,77.97000,Garden
657,46,20190717,11.25,Health
658,46,20190717,24.98000,Toys
659,46,20190717,15.33000,Computers
660,46,20190718,69.76000,Home
661,46,20190721,57.76000,Jewelery
662,46,20190723,74.94000,Kids
663,46,20190723,57.91000,Beauty
664,46,20190725,75.49000,Electronics
665,46,20190725,81.88000,Clothing
666,46,20190728,91.77000,Games
667,46,20190728,13.06000,Electronics
668,47,20190701,60.84000,Sports
669,47,20190702,39.25,Toys
670,47,20190702,29.57000,Baby
671,47,20190704,51.55000,Electronics
672,47,20190704,10.42000,Toys
673,47,20190706,59.62000,Shoes
674,47,20190707,20.27000,Computers
675,47,20190709,85.90000,Shoes
676,47,20190709,88.96000,Movies
677,47,20190711,75.28000,Kids
678,47,20190713,71.35000,Movies
679,47,20190715,5.890000,Movies
680,47,20190717,20.44000,Grocery
681,47,20190720,91.54000,Clothing
682,47,20190721,10.20000,Movies
683,47,20190721,44.84000,Music
684,47,20190721,26.87000,Baby
685,47,20190723,52.24000,Outdoors
686,47,20190723,72.15000,Automotive
687,47,20190727,38.14000,Tools
688,47,20190728,88.44000,Kids
689,48,20190703,88.55000,Industrial
690,48,20190707,55.97000,Movies
691,48,20190708,83.26000,Tools
692,48,20190712,81.63000,Music
693,48,20190713,76.21000,Grocery
694,48,20190715,96.58000,Industrial
695,48,20190717,30.24000,Kids
696,48,20190718,91.54000,Clothing
697,48,20190718,1.240000,Kids
698,48,20190720,35.95000,Toys
699,48,20190720,84.15000,Industrial
700,48,20190721,99.46000,Clothing
701,48,20190723,18.53000,Health
702,48,20190724,63.94000,Games
703,48,20190724,13.61000,Jewelery
704,48,20190724,14.15000,Outdoors
705,48,20190727,54.03000,Baby
706,48,20190730,52.74000,Industrial
707,48,20190730,53.35000,Toys
708,49,20190701,63.08000,Electronics
709,49,20190701,56.72000,Books
710,49,20190703,54.33000,Tools
711,49,20190703,29.25,Toys
712,49,20190705,1.940000,Health
713,49,20190705,79.09000,Games
714,49,20190706,19.38000,Health
715,49,20190707,26.63000,Computers
716,49,20190707,76.21000,Grocery
717,49,20190708,73.85000,Jewelery
718,49,20190708,18.78000,Grocery
719,49,20190709,74.98000,Health
720,49,20190711,87.85000,Automotive
721,49,20190712,13.44000,Beauty
722,49,20190712,54.64000,Toys
723,49,20190712,92.73000,Outdoors
724,49,20190713,37.21000,Computers
725,49,20190716,70.95000,Automotive
726,49,20190716,48.34000,Baby
727,49,20190717,55.97000,Movies
728,49,20190718,82.28000,Toys
729,49,20190720,96.16000,Industrial
730,49,20190720,7.230000,Kids
731,49,20190722,34.84000,Beauty
732,49,20190726,21.37000,Toys
733,49,20190727,38.45000,Books
734,49,20190728,18.10000,Movies
735,49,20190729,24.58000,Beauty
736,49,20190731,22.36000,Baby
737,49,20190731,20.33000,Garden
738,51,20190708,77.78000,Baby
739,52,20190704,81.05000,Grocery
740,52,20190705,51.21000,Kids
741,52,20190706,28.79000,Tools
742,52,20190708,51.67000,Books
743,52,20190709,85.63000,Music
744,52,20190711,84.67000,Clothing
745,52,20190715,74.18000,Kids
746,52,20190717,9.700000,Games
747,52,20190723,19.58000,Sports
748,52,20190724,93.25,Jewelery
749,52,20190724,49.78000,Games
750,52,20190725,36.25,Clothing
751,52,20190725,19.38000,Books
752,52,20190728,64.76000,Toys
753,52,20190728,53.68000,Kids
754,52,20190728,50.62000,Home
755,52,20190731,52.09000,Automotive
756,53,20190701,54.64000,Toys
757,53,20190703,26.85000,Music
758,53,20190713,15.73000,Computers
759,53,20190713,83.33000,Home
760,53,20190715,76.26000,Automotive
761,53,20190716,34.19000,Garden
762,53,20190718,80.01000,Shoes
763,53,20190718,48.08000,Garden
764,53,20190718,67.19000,Baby
765,53,20190727,75.28000,Kids
766,53,20190727,77.18000,Industrial
767,53,20190728,13.06000,Electronics
768,54,20190706,99.95000,Movies
769,54,20190708,97.58000,Health
770,54,20190709,76.26000,Automotive
771,54,20190711,68.31000,Shoes
772,54,20190711,19.10000,Outdoors
773,54,20190719,29.14000,Kids
774,54,20190721,2.390000,Industrial
775,54,20190725,53.54000,Toys
776,54,20190725,68.88000,Computers
777,55,20190706,38.14000,Tools
778,55,20190710,96.96000,Beauty
779,55,20190715,37.11000,Industrial
780,55,20190715,6.820000,Clothing
781,55,20190719,19.87000,Sports
782,55,20190720,1.460000,Home
783,55,20190726,74.87000,Jewelery
784,56,20190703,85.77000,Outdoors
785,56,20190705,71.20000,Shoes
786,56,20190706,57.89000,Movies
787,56,20190711,21.06000,Home
788,56,20190713,24.46000,Beauty
789,56,20190720,57.76000,Jewelery
790,56,20190723,95.52000,Toys
791,56,20190725,1.210000,Jewelery
792,56,20190725,78.95000,Clothing
793,56,20190725,79.52000,Automotive
794,56,20190727,52.26000,Games
795,56,20190728,63.46000,Grocery
796,57,20190702,91.94000,Health
797,57,20190715,72.77000,Clothing
798,57,20190719,3.390000,Games
799,57,20190723,45.27000,Computers
800,57,20190727,89.45000,Movies
801,57,20190728,65.38000,Automotive
802,57,20190730,48.61000,Tools
803,58,20190701,11.40000,Tools
804,58,20190703,62.73000,Outdoors
805,58,20190703,69.21000,Beauty
806,58,20190704,39.20000,Baby
807,58,20190705,6.710000,Electronics
808,58,20190705,84.70000,Industrial
809,58,20190706,81.57000,Books
